sign,frame,mpvpe_ubody,mpvpe_lhand,mpvpe_rhand,trv2v_ubody,trv2v_lhand,trv2v_rhand,pred_path,gt_path
BroetchenAufschneiden,low_181,42.450510,29.999426,27.014468,22.359630,13.567600,11.129323,/home/haipd/DexAvatar/outputs/output_wilor/BroetchenAufschneiden/smplifyx/meshes/low_181.obj,/home/haipd/DexAvatar/data/smplx_gt/BroetchenAufschneiden/00362.obj
BroetchenAufschneiden,low_183,43.531481,30.608980,24.300991,22.910573,14.035207,11.620972,/home/haipd/DexAvatar/outputs/output_wilor/BroetchenAufschneiden/smplifyx/meshes/low_183.obj,/home/haipd/DexAvatar/data/smplx_gt/BroetchenAufschneiden/00366.obj
BroetchenAufschneiden,low_185,45.489486,29.035881,26.376506,24.353728,13.770149,16.859008,/home/haipd/DexAvatar/outputs/output_wilor/BroetchenAufschneiden/smplifyx/meshes/low_185.obj,/home/haipd/DexAvatar/data/smplx_gt/BroetchenAufschneiden/00370.obj
BroetchenAufschneiden,low_187,50.315458,27.678411,26.414800,24.429522,12.734612,17.711475,/home/haipd/DexAvatar/outputs/output_wilor/BroetchenAufschneiden/smplifyx/meshes/low_187.obj,/home/haipd/DexAvatar/data/smplx_gt/BroetchenAufschneiden/00374.obj
BroetchenAufschneiden,low_189,49.924362,28.270924,25.769277,22.652987,13.588576,17.321169,/home/haipd/DexAvatar/outputs/output_wilor/BroetchenAufschneiden/smplifyx/meshes/low_189.obj,/home/haipd/DexAvatar/data/smplx_gt/BroetchenAufschneiden/00378.obj
BroetchenAufschneiden,low_191,49.474906,28.492197,22.917200,23.543941,13.542734,14.077689,/home/haipd/DexAvatar/outputs/output_wilor/BroetchenAufschneiden/smplifyx/meshes/low_191.obj,/home/haipd/DexAvatar/data/smplx_gt/BroetchenAufschneiden/00382.obj
BroetchenAufschneiden,low_193,50.202027,29.345106,22.966025,24.643790,13.557212,11.857650,/home/haipd/DexAvatar/outputs/output_wilor/BroetchenAufschneiden/smplifyx/meshes/low_193.obj,/home/haipd/DexAvatar/data/smplx_gt/BroetchenAufschneiden/00386.obj
BroetchenAufschneiden,low_195,49.113214,30.071871,27.673908,22.165399,13.686086,11.510861,/home/haipd/DexAvatar/outputs/output_wilor/BroetchenAufschneiden/smplifyx/meshes/low_195.obj,/home/haipd/DexAvatar/data/smplx_gt/BroetchenAufschneiden/00390.obj
BroetchenAufschneiden,low_197,50.942227,30.079307,28.702853,24.069633,14.071930,11.358035,/home/haipd/DexAvatar/outputs/output_wilor/BroetchenAufschneiden/smplifyx/meshes/low_197.obj,/home/haipd/DexAvatar/data/smplx_gt/BroetchenAufschneiden/00394.obj
BroetchenAufschneiden,low_199,50.123837,29.627593,23.942754,22.661252,13.910421,11.183897,/home/haipd/DexAvatar/outputs/output_wilor/BroetchenAufschneiden/smplifyx/meshes/low_199.obj,/home/haipd/DexAvatar/data/smplx_gt/BroetchenAufschneiden/00398.obj
BroetchenAufschneiden,low_201,49.215086,29.439816,23.643319,22.974055,13.793333,13.060973,/home/haipd/DexAvatar/outputs/output_wilor/BroetchenAufschneiden/smplifyx/meshes/low_201.obj,/home/haipd/DexAvatar/data/smplx_gt/BroetchenAufschneiden/00402.obj
BroetchenAufschneiden,low_203,49.902372,28.805781,24.515973,21.956338,13.747764,13.789896,/home/haipd/DexAvatar/outputs/output_wilor/BroetchenAufschneiden/smplifyx/meshes/low_203.obj,/home/haipd/DexAvatar/data/smplx_gt/BroetchenAufschneiden/00406.obj
BroetchenAufschneiden,low_205,47.253218,29.030606,24.906106,23.590710,13.933532,13.905022,/home/haipd/DexAvatar/outputs/output_wilor/BroetchenAufschneiden/smplifyx/meshes/low_205.obj,/home/haipd/DexAvatar/data/smplx_gt/BroetchenAufschneiden/00410.obj
BroetchenAufschneiden,low_207,43.130554,28.376875,21.765959,22.171566,13.886901,12.767658,/home/haipd/DexAvatar/outputs/output_wilor/BroetchenAufschneiden/smplifyx/meshes/low_207.obj,/home/haipd/DexAvatar/data/smplx_gt/BroetchenAufschneiden/00414.obj
BroetchenAufschneiden,low_209,41.921657,29.234793,25.221428,20.565426,13.804226,14.802515,/home/haipd/DexAvatar/outputs/output_wilor/BroetchenAufschneiden/smplifyx/meshes/low_209.obj,/home/haipd/DexAvatar/data/smplx_gt/BroetchenAufschneiden/00418.obj
BroetchenAufschneiden,low_211,42.758793,29.067451,23.514535,20.454405,13.660756,13.514422,/home/haipd/DexAvatar/outputs/output_wilor/BroetchenAufschneiden/smplifyx/meshes/low_211.obj,/home/haipd/DexAvatar/data/smplx_gt/BroetchenAufschneiden/00422.obj
BroetchenAufschneiden,low_213,46.447981,29.493986,23.666458,20.831147,12.952825,12.977524,/home/haipd/DexAvatar/outputs/output_wilor/BroetchenAufschneiden/smplifyx/meshes/low_213.obj,/home/haipd/DexAvatar/data/smplx_gt/BroetchenAufschneiden/00426.obj
BroetchenAufschneiden,low_215,45.156624,29.711703,23.506265,20.072808,13.303230,12.486613,/home/haipd/DexAvatar/outputs/output_wilor/BroetchenAufschneiden/smplifyx/meshes/low_215.obj,/home/haipd/DexAvatar/data/smplx_gt/BroetchenAufschneiden/00430.obj
BroetchenAufschneiden,low_217,46.393268,26.915947,17.024010,21.629253,13.337356,11.817292,/home/haipd/DexAvatar/outputs/output_wilor/BroetchenAufschneiden/smplifyx/meshes/low_217.obj,/home/haipd/DexAvatar/data/smplx_gt/BroetchenAufschneiden/00434.obj
BroetchenAufschneiden,low_219,51.999141,30.062309,24.452597,23.192029,13.562062,14.117811,/home/haipd/DexAvatar/outputs/output_wilor/BroetchenAufschneiden/smplifyx/meshes/low_219.obj,/home/haipd/DexAvatar/data/smplx_gt/BroetchenAufschneiden/00438.obj
BroetchenAufschneiden,low_221,52.774612,29.581275,25.124531,23.366561,13.896975,14.765966,/home/haipd/DexAvatar/outputs/output_wilor/BroetchenAufschneiden/smplifyx/meshes/low_221.obj,/home/haipd/DexAvatar/data/smplx_gt/BroetchenAufschneiden/00442.obj
BroetchenAufschneiden,low_223,49.477719,29.479565,25.539054,22.556432,13.888528,14.787636,/home/haipd/DexAvatar/outputs/output_wilor/BroetchenAufschneiden/smplifyx/meshes/low_223.obj,/home/haipd/DexAvatar/data/smplx_gt/BroetchenAufschneiden/00446.obj
BroetchenAufschneiden,low_225,51.515967,28.227754,23.409225,23.485554,13.701910,13.904312,/home/haipd/DexAvatar/outputs/output_wilor/BroetchenAufschneiden/smplifyx/meshes/low_225.obj,/home/haipd/DexAvatar/data/smplx_gt/BroetchenAufschneiden/00450.obj
BroetchenAufschneiden,low_227,47.971193,29.541530,23.631660,21.161260,13.296079,13.910996,/home/haipd/DexAvatar/outputs/output_wilor/BroetchenAufschneiden/smplifyx/meshes/low_227.obj,/home/haipd/DexAvatar/data/smplx_gt/BroetchenAufschneiden/00454.obj
BroetchenAufschneiden,low_229,49.282026,29.554926,25.002794,21.311721,13.529489,14.065173,/home/haipd/DexAvatar/outputs/output_wilor/BroetchenAufschneiden/smplifyx/meshes/low_229.obj,/home/haipd/DexAvatar/data/smplx_gt/BroetchenAufschneiden/00458.obj
BroetchenAufschneiden,low_231,48.668541,29.688265,26.903275,21.217320,13.951955,16.011078,/home/haipd/DexAvatar/outputs/output_wilor/BroetchenAufschneiden/smplifyx/meshes/low_231.obj,/home/haipd/DexAvatar/data/smplx_gt/BroetchenAufschneiden/00462.obj
BroetchenAufschneiden,low_233,51.413886,30.235928,25.888240,22.659060,14.729308,16.718280,/home/haipd/DexAvatar/outputs/output_wilor/BroetchenAufschneiden/smplifyx/meshes/low_233.obj,/home/haipd/DexAvatar/data/smplx_gt/BroetchenAufschneiden/00466.obj
Einkaufen,low_146,48.837379,25.577083,28.151546,24.255836,16.197935,13.657508,/home/haipd/DexAvatar/outputs/output_wilor/Einkaufen/smplifyx/meshes/low_146.obj,/home/haipd/DexAvatar/data/smplx_gt/Einkaufen/00292.obj
Einkaufen,low_148,48.287883,19.390397,32.181721,24.960559,14.148045,15.278110,/home/haipd/DexAvatar/outputs/output_wilor/Einkaufen/smplifyx/meshes/low_148.obj,/home/haipd/DexAvatar/data/smplx_gt/Einkaufen/00296.obj
Einkaufen,low_150,47.254093,17.368842,34.998007,22.863824,12.900007,16.155003,/home/haipd/DexAvatar/outputs/output_wilor/Einkaufen/smplifyx/meshes/low_150.obj,/home/haipd/DexAvatar/data/smplx_gt/Einkaufen/00300.obj
Einkaufen,low_152,45.376711,20.274639,37.602544,24.181822,15.330564,18.387353,/home/haipd/DexAvatar/outputs/output_wilor/Einkaufen/smplifyx/meshes/low_152.obj,/home/haipd/DexAvatar/data/smplx_gt/Einkaufen/00304.obj
Einkaufen,low_154,41.469894,20.524729,31.941339,22.145160,14.383246,18.080832,/home/haipd/DexAvatar/outputs/output_wilor/Einkaufen/smplifyx/meshes/low_154.obj,/home/haipd/DexAvatar/data/smplx_gt/Einkaufen/00308.obj
Einkaufen,low_156,41.979734,20.423360,30.925333,22.560516,14.190506,17.971313,/home/haipd/DexAvatar/outputs/output_wilor/Einkaufen/smplifyx/meshes/low_156.obj,/home/haipd/DexAvatar/data/smplx_gt/Einkaufen/00312.obj
Einkaufen,low_158,47.870301,21.364694,32.573212,21.388846,14.946147,17.623166,/home/haipd/DexAvatar/outputs/output_wilor/Einkaufen/smplifyx/meshes/low_158.obj,/home/haipd/DexAvatar/data/smplx_gt/Einkaufen/00316.obj
Einkaufen,low_160,49.091481,22.016190,31.280436,21.418888,15.068943,16.180689,/home/haipd/DexAvatar/outputs/output_wilor/Einkaufen/smplifyx/meshes/low_160.obj,/home/haipd/DexAvatar/data/smplx_gt/Einkaufen/00320.obj
Einkaufen,low_162,45.408163,21.729417,26.252925,21.740627,14.627239,13.799044,/home/haipd/DexAvatar/outputs/output_wilor/Einkaufen/smplifyx/meshes/low_162.obj,/home/haipd/DexAvatar/data/smplx_gt/Einkaufen/00324.obj
Einkaufen,low_164,47.224469,20.102751,22.094663,24.043750,13.393667,14.098043,/home/haipd/DexAvatar/outputs/output_wilor/Einkaufen/smplifyx/meshes/low_164.obj,/home/haipd/DexAvatar/data/smplx_gt/Einkaufen/00328.obj
Einkaufen,low_166,50.283894,20.959135,15.211319,27.787704,13.423905,13.307276,/home/haipd/DexAvatar/outputs/output_wilor/Einkaufen/smplifyx/meshes/low_166.obj,/home/haipd/DexAvatar/data/smplx_gt/Einkaufen/00332.obj
Einkaufen,low_168,48.300155,24.049714,14.721507,26.696462,14.096002,11.601413,/home/haipd/DexAvatar/outputs/output_wilor/Einkaufen/smplifyx/meshes/low_168.obj,/home/haipd/DexAvatar/data/smplx_gt/Einkaufen/00336.obj
Einkaufen,low_170,46.066608,24.736678,26.155610,24.435449,14.330601,13.392939,/home/haipd/DexAvatar/outputs/output_wilor/Einkaufen/smplifyx/meshes/low_170.obj,/home/haipd/DexAvatar/data/smplx_gt/Einkaufen/00340.obj
Einkaufen,low_172,44.751808,22.784906,35.059296,21.652114,14.619955,14.860515,/home/haipd/DexAvatar/outputs/output_wilor/Einkaufen/smplifyx/meshes/low_172.obj,/home/haipd/DexAvatar/data/smplx_gt/Einkaufen/00344.obj
Einnehmen,low_165,44.100504,25.278462,18.306304,29.081659,15.044013,10.192205,/home/haipd/DexAvatar/outputs/output_wilor/Einnehmen/smplifyx/meshes/low_165.obj,/home/haipd/DexAvatar/data/smplx_gt/Einnehmen/00330.obj
Einnehmen,low_167,48.840839,24.600511,19.674296,31.329673,15.372483,9.276943,/home/haipd/DexAvatar/outputs/output_wilor/Einnehmen/smplifyx/meshes/low_167.obj,/home/haipd/DexAvatar/data/smplx_gt/Einnehmen/00334.obj
Einnehmen,low_169,48.011839,25.704576,24.771409,32.877591,15.583277,10.828485,/home/haipd/DexAvatar/outputs/output_wilor/Einnehmen/smplifyx/meshes/low_169.obj,/home/haipd/DexAvatar/data/smplx_gt/Einnehmen/00338.obj
Einnehmen,low_171,52.254904,24.790369,30.829404,36.313854,14.955221,13.283209,/home/haipd/DexAvatar/outputs/output_wilor/Einnehmen/smplifyx/meshes/low_171.obj,/home/haipd/DexAvatar/data/smplx_gt/Einnehmen/00342.obj
Einnehmen,low_173,53.335868,24.796715,29.320670,35.709992,15.033943,11.931589,/home/haipd/DexAvatar/outputs/output_wilor/Einnehmen/smplifyx/meshes/low_173.obj,/home/haipd/DexAvatar/data/smplx_gt/Einnehmen/00346.obj
Einnehmen,low_175,55.572703,22.962585,22.902003,37.477370,14.193396,9.830849,/home/haipd/DexAvatar/outputs/output_wilor/Einnehmen/smplifyx/meshes/low_175.obj,/home/haipd/DexAvatar/data/smplx_gt/Einnehmen/00350.obj
Einnehmen,low_177,52.621335,23.974275,16.486419,33.884723,15.087548,9.034602,/home/haipd/DexAvatar/outputs/output_wilor/Einnehmen/smplifyx/meshes/low_177.obj,/home/haipd/DexAvatar/data/smplx_gt/Einnehmen/00354.obj
Einnehmen,low_179,59.338197,25.955902,12.581138,37.937507,16.637007,8.929874,/home/haipd/DexAvatar/outputs/output_wilor/Einnehmen/smplifyx/meshes/low_179.obj,/home/haipd/DexAvatar/data/smplx_gt/Einnehmen/00358.obj
Einnehmen,low_181,57.044569,29.406600,11.922730,34.496214,18.812882,8.809649,/home/haipd/DexAvatar/outputs/output_wilor/Einnehmen/smplifyx/meshes/low_181.obj,/home/haipd/DexAvatar/data/smplx_gt/Einnehmen/00362.obj
Einnehmen,low_183,58.464713,30.503402,10.997909,35.482001,19.368313,9.342392,/home/haipd/DexAvatar/outputs/output_wilor/Einnehmen/smplifyx/meshes/low_183.obj,/home/haipd/DexAvatar/data/smplx_gt/Einnehmen/00366.obj
Einnehmen,low_185,55.100705,30.181492,11.529092,33.222776,19.236460,10.001046,/home/haipd/DexAvatar/outputs/output_wilor/Einnehmen/smplifyx/meshes/low_185.obj,/home/haipd/DexAvatar/data/smplx_gt/Einnehmen/00370.obj
Einnehmen,low_187,48.058186,28.445035,12.376276,28.891688,18.195733,10.988948,/home/haipd/DexAvatar/outputs/output_wilor/Einnehmen/smplifyx/meshes/low_187.obj,/home/haipd/DexAvatar/data/smplx_gt/Einnehmen/00374.obj
Einnehmen,low_189,45.324650,26.698709,13.878587,24.799705,16.855508,11.807898,/home/haipd/DexAvatar/outputs/output_wilor/Einnehmen/smplifyx/meshes/low_189.obj,/home/haipd/DexAvatar/data/smplx_gt/Einnehmen/00378.obj
Einnehmen,low_191,44.618350,25.999798,15.029123,24.556110,16.453709,12.956046,/home/haipd/DexAvatar/outputs/output_wilor/Einnehmen/smplifyx/meshes/low_191.obj,/home/haipd/DexAvatar/data/smplx_gt/Einnehmen/00382.obj
Einnehmen,low_193,42.997379,27.245529,15.194160,25.725883,17.191626,13.857393,/home/haipd/DexAvatar/outputs/output_wilor/Einnehmen/smplifyx/meshes/low_193.obj,/home/haipd/DexAvatar/data/smplx_gt/Einnehmen/00386.obj
Einnehmen,low_195,45.051850,27.411811,15.817506,26.702307,17.384572,14.511608,/home/haipd/DexAvatar/outputs/output_wilor/Einnehmen/smplifyx/meshes/low_195.obj,/home/haipd/DexAvatar/data/smplx_gt/Einnehmen/00390.obj
Einnehmen,low_197,43.408748,26.738245,17.345659,26.437512,17.052248,15.966253,/home/haipd/DexAvatar/outputs/output_wilor/Einnehmen/smplifyx/meshes/low_197.obj,/home/haipd/DexAvatar/data/smplx_gt/Einnehmen/00394.obj
Einnehmen,low_199,55.750005,27.166048,16.757151,29.749479,17.110432,15.318254,/home/haipd/DexAvatar/outputs/output_wilor/Einnehmen/smplifyx/meshes/low_199.obj,/home/haipd/DexAvatar/data/smplx_gt/Einnehmen/00398.obj
Einnehmen,low_201,54.989327,26.653133,16.665531,32.007813,16.755048,15.090925,/home/haipd/DexAvatar/outputs/output_wilor/Einnehmen/smplifyx/meshes/low_201.obj,/home/haipd/DexAvatar/data/smplx_gt/Einnehmen/00402.obj
Einnehmen,low_203,57.889331,27.864223,17.155480,34.243520,17.166847,15.097519,/home/haipd/DexAvatar/outputs/output_wilor/Einnehmen/smplifyx/meshes/low_203.obj,/home/haipd/DexAvatar/data/smplx_gt/Einnehmen/00406.obj
Einnehmen,low_205,55.652503,29.085582,17.642818,32.478578,18.161744,15.438130,/home/haipd/DexAvatar/outputs/output_wilor/Einnehmen/smplifyx/meshes/low_205.obj,/home/haipd/DexAvatar/data/smplx_gt/Einnehmen/00410.obj
Einnehmen,low_207,46.765413,28.585549,17.671667,26.268085,17.950820,16.064852,/home/haipd/DexAvatar/outputs/output_wilor/Einnehmen/smplifyx/meshes/low_207.obj,/home/haipd/DexAvatar/data/smplx_gt/Einnehmen/00414.obj
Einnehmen,low_209,47.131322,28.432751,18.592136,28.568137,17.715989,15.749225,/home/haipd/DexAvatar/outputs/output_wilor/Einnehmen/smplifyx/meshes/low_209.obj,/home/haipd/DexAvatar/data/smplx_gt/Einnehmen/00418.obj
Einnehmen,low_211,46.129283,28.390700,18.883262,27.262749,17.531604,15.967146,/home/haipd/DexAvatar/outputs/output_wilor/Einnehmen/smplifyx/meshes/low_211.obj,/home/haipd/DexAvatar/data/smplx_gt/Einnehmen/00422.obj
Einnehmen,low_213,46.784479,28.409328,18.806614,27.525736,17.564828,16.031316,/home/haipd/DexAvatar/outputs/output_wilor/Einnehmen/smplifyx/meshes/low_213.obj,/home/haipd/DexAvatar/data/smplx_gt/Einnehmen/00426.obj
EinstellenJob,low_146,42.605054,28.862068,22.866473,24.943387,15.478348,11.465937,/home/haipd/DexAvatar/outputs/output_wilor/EinstellenJob/smplifyx/meshes/low_146.obj,/home/haipd/DexAvatar/data/smplx_gt/EinstellenJob/00292.obj
EinstellenJob,low_148,41.949201,28.471416,22.782143,24.807818,15.378174,11.213294,/home/haipd/DexAvatar/outputs/output_wilor/EinstellenJob/smplifyx/meshes/low_148.obj,/home/haipd/DexAvatar/data/smplx_gt/EinstellenJob/00296.obj
EinstellenJob,low_150,39.781734,27.902672,18.658357,24.476191,15.335574,9.281789,/home/haipd/DexAvatar/outputs/output_wilor/EinstellenJob/smplifyx/meshes/low_150.obj,/home/haipd/DexAvatar/data/smplx_gt/EinstellenJob/00300.obj
EinstellenJob,low_152,43.700390,25.118088,13.071665,26.464311,14.176914,7.137038,/home/haipd/DexAvatar/outputs/output_wilor/EinstellenJob/smplifyx/meshes/low_152.obj,/home/haipd/DexAvatar/data/smplx_gt/EinstellenJob/00304.obj
EinstellenJob,low_154,36.943603,22.700651,9.169811,24.124781,12.678924,6.189528,/home/haipd/DexAvatar/outputs/output_wilor/EinstellenJob/smplifyx/meshes/low_154.obj,/home/haipd/DexAvatar/data/smplx_gt/EinstellenJob/00308.obj
EinstellenJob,low_156,39.003935,22.378772,10.214117,25.084341,12.841238,5.485531,/home/haipd/DexAvatar/outputs/output_wilor/EinstellenJob/smplifyx/meshes/low_156.obj,/home/haipd/DexAvatar/data/smplx_gt/EinstellenJob/00312.obj
EinstellenJob,low_158,36.064420,25.579788,13.116915,20.933313,14.918878,6.618012,/home/haipd/DexAvatar/outputs/output_wilor/EinstellenJob/smplifyx/meshes/low_158.obj,/home/haipd/DexAvatar/data/smplx_gt/EinstellenJob/00316.obj
EinstellenJob,low_160,40.820222,26.113255,16.566504,24.814531,14.795454,7.412361,/home/haipd/DexAvatar/outputs/output_wilor/EinstellenJob/smplifyx/meshes/low_160.obj,/home/haipd/DexAvatar/data/smplx_gt/EinstellenJob/00320.obj
EinstellenJob,low_162,40.576916,28.014462,16.916547,23.305474,15.644440,7.870090,/home/haipd/DexAvatar/outputs/output_wilor/EinstellenJob/smplifyx/meshes/low_162.obj,/home/haipd/DexAvatar/data/smplx_gt/EinstellenJob/00324.obj
EinstellenJob,low_164,38.319044,28.864484,18.065084,22.272531,15.994035,8.812155,/home/haipd/DexAvatar/outputs/output_wilor/EinstellenJob/smplifyx/meshes/low_164.obj,/home/haipd/DexAvatar/data/smplx_gt/EinstellenJob/00328.obj
EinstellenJob,low_166,37.071098,29.249363,20.462733,20.765277,16.082980,9.608791,/home/haipd/DexAvatar/outputs/output_wilor/EinstellenJob/smplifyx/meshes/low_166.obj,/home/haipd/DexAvatar/data/smplx_gt/EinstellenJob/00332.obj
EinstellenJob,low_168,37.767615,28.943509,19.098345,20.994892,15.826132,9.509161,/home/haipd/DexAvatar/outputs/output_wilor/EinstellenJob/smplifyx/meshes/low_168.obj,/home/haipd/DexAvatar/data/smplx_gt/EinstellenJob/00336.obj
EinstellenJob,low_170,37.916139,28.970720,17.962975,20.523045,15.996205,8.814979,/home/haipd/DexAvatar/outputs/output_wilor/EinstellenJob/smplifyx/meshes/low_170.obj,/home/haipd/DexAvatar/data/smplx_gt/EinstellenJob/00340.obj
EinstellenJob,low_172,37.286296,27.816258,18.508419,21.015761,15.399288,8.829507,/home/haipd/DexAvatar/outputs/output_wilor/EinstellenJob/smplifyx/meshes/low_172.obj,/home/haipd/DexAvatar/data/smplx_gt/EinstellenJob/00344.obj
EinstellenJob,low_174,36.792234,28.605917,17.602114,20.855427,15.793331,9.223013,/home/haipd/DexAvatar/outputs/output_wilor/EinstellenJob/smplifyx/meshes/low_174.obj,/home/haipd/DexAvatar/data/smplx_gt/EinstellenJob/00348.obj
EinstellenJob,low_176,39.576400,27.900722,18.863795,21.140998,15.422981,9.069111,/home/haipd/DexAvatar/outputs/output_wilor/EinstellenJob/smplifyx/meshes/low_176.obj,/home/haipd/DexAvatar/data/smplx_gt/EinstellenJob/00352.obj
EinstellenJob,low_178,38.080364,27.839703,17.286945,20.760661,15.351021,8.969175,/home/haipd/DexAvatar/outputs/output_wilor/EinstellenJob/smplifyx/meshes/low_178.obj,/home/haipd/DexAvatar/data/smplx_gt/EinstellenJob/00356.obj
EinstellenJob,low_180,37.264857,29.977839,17.912367,21.241149,16.407471,8.508130,/home/haipd/DexAvatar/outputs/output_wilor/EinstellenJob/smplifyx/meshes/low_180.obj,/home/haipd/DexAvatar/data/smplx_gt/EinstellenJob/00360.obj
EinstellenJob,low_182,37.713628,26.058685,17.576823,21.394767,14.452356,8.629818,/home/haipd/DexAvatar/outputs/output_wilor/EinstellenJob/smplifyx/meshes/low_182.obj,/home/haipd/DexAvatar/data/smplx_gt/EinstellenJob/00364.obj
EinstellenJob,low_184,36.964621,26.940251,17.293461,21.393334,14.998595,8.396706,/home/haipd/DexAvatar/outputs/output_wilor/EinstellenJob/smplifyx/meshes/low_184.obj,/home/haipd/DexAvatar/data/smplx_gt/EinstellenJob/00368.obj
EinstellenJob,low_186,37.949700,28.451227,17.663267,22.265362,15.764853,8.446178,/home/haipd/DexAvatar/outputs/output_wilor/EinstellenJob/smplifyx/meshes/low_186.obj,/home/haipd/DexAvatar/data/smplx_gt/EinstellenJob/00372.obj
EinstellenJob,low_188,37.623513,27.045788,18.296627,22.574211,14.985150,8.656552,/home/haipd/DexAvatar/outputs/output_wilor/EinstellenJob/smplifyx/meshes/low_188.obj,/home/haipd/DexAvatar/data/smplx_gt/EinstellenJob/00376.obj
EinstellenJob,low_190,42.842153,27.461054,17.951129,24.557875,15.017671,8.703173,/home/haipd/DexAvatar/outputs/output_wilor/EinstellenJob/smplifyx/meshes/low_190.obj,/home/haipd/DexAvatar/data/smplx_gt/EinstellenJob/00380.obj
EinstellenJob,low_192,40.005375,27.843853,18.967636,23.958102,15.212995,9.438131,/home/haipd/DexAvatar/outputs/output_wilor/EinstellenJob/smplifyx/meshes/low_192.obj,/home/haipd/DexAvatar/data/smplx_gt/EinstellenJob/00384.obj
EinstellenJob,low_194,43.680232,26.833085,18.400943,25.132421,14.751025,9.895823,/home/haipd/DexAvatar/outputs/output_wilor/EinstellenJob/smplifyx/meshes/low_194.obj,/home/haipd/DexAvatar/data/smplx_gt/EinstellenJob/00388.obj
EinstellenJob,low_196,41.740622,28.278690,20.205341,23.642536,15.471668,10.410844,/home/haipd/DexAvatar/outputs/output_wilor/EinstellenJob/smplifyx/meshes/low_196.obj,/home/haipd/DexAvatar/data/smplx_gt/EinstellenJob/00392.obj
EinstellenJob,low_198,45.528162,26.084863,19.164937,24.657700,14.332794,9.943826,/home/haipd/DexAvatar/outputs/output_wilor/EinstellenJob/smplifyx/meshes/low_198.obj,/home/haipd/DexAvatar/data/smplx_gt/EinstellenJob/00396.obj
Empathie,low_140,48.080493,23.129169,34.115076,28.516341,11.987184,16.085494,/home/haipd/DexAvatar/outputs/output_wilor/Empathie/smplifyx/meshes/low_140.obj,/home/haipd/DexAvatar/data/smplx_gt/Empathie/00280.obj
Empathie,low_142,48.722509,26.390901,25.641531,29.100763,12.326768,14.104977,/home/haipd/DexAvatar/outputs/output_wilor/Empathie/smplifyx/meshes/low_142.obj,/home/haipd/DexAvatar/data/smplx_gt/Empathie/00284.obj
Empathie,low_144,43.249197,22.956518,29.358024,26.656387,11.823068,17.243642,/home/haipd/DexAvatar/outputs/output_wilor/Empathie/smplifyx/meshes/low_144.obj,/home/haipd/DexAvatar/data/smplx_gt/Empathie/00288.obj
Empathie,low_146,45.254860,23.761688,21.059768,22.148840,11.707909,14.482526,/home/haipd/DexAvatar/outputs/output_wilor/Empathie/smplifyx/meshes/low_146.obj,/home/haipd/DexAvatar/data/smplx_gt/Empathie/00292.obj
Empathie,low_148,51.458072,23.331156,15.804460,24.958067,10.949411,12.850201,/home/haipd/DexAvatar/outputs/output_wilor/Empathie/smplifyx/meshes/low_148.obj,/home/haipd/DexAvatar/data/smplx_gt/Empathie/00296.obj
Empathie,low_150,46.281137,23.929534,14.454337,24.363847,11.823118,11.264224,/home/haipd/DexAvatar/outputs/output_wilor/Empathie/smplifyx/meshes/low_150.obj,/home/haipd/DexAvatar/data/smplx_gt/Empathie/00300.obj
Empathie,low_152,54.348733,24.892956,13.037533,25.060011,11.733606,9.888231,/home/haipd/DexAvatar/outputs/output_wilor/Empathie/smplifyx/meshes/low_152.obj,/home/haipd/DexAvatar/data/smplx_gt/Empathie/00304.obj
Empathie,low_154,54.793511,25.357155,11.676401,24.340097,11.687851,9.027611,/home/haipd/DexAvatar/outputs/output_wilor/Empathie/smplifyx/meshes/low_154.obj,/home/haipd/DexAvatar/data/smplx_gt/Empathie/00308.obj
Empathie,low_156,56.275014,26.500966,11.235423,24.306355,11.824746,8.836374,/home/haipd/DexAvatar/outputs/output_wilor/Empathie/smplifyx/meshes/low_156.obj,/home/haipd/DexAvatar/data/smplx_gt/Empathie/00312.obj
Empathie,low_158,48.514619,25.863402,10.525219,24.045337,11.504759,8.695590,/home/haipd/DexAvatar/outputs/output_wilor/Empathie/smplifyx/meshes/low_158.obj,/home/haipd/DexAvatar/data/smplx_gt/Empathie/00316.obj
Empathie,low_160,55.012695,27.784975,10.015436,25.750631,12.367548,7.926278,/home/haipd/DexAvatar/outputs/output_wilor/Empathie/smplifyx/meshes/low_160.obj,/home/haipd/DexAvatar/data/smplx_gt/Empathie/00320.obj
Empathie,low_162,48.242714,26.010700,7.754419,27.581703,11.946049,7.621268,/home/haipd/DexAvatar/outputs/output_wilor/Empathie/smplifyx/meshes/low_162.obj,/home/haipd/DexAvatar/data/smplx_gt/Empathie/00324.obj
Empathie,low_164,49.131334,27.182175,7.312653,28.396143,12.098703,7.334089,/home/haipd/DexAvatar/outputs/output_wilor/Empathie/smplifyx/meshes/low_164.obj,/home/haipd/DexAvatar/data/smplx_gt/Empathie/00328.obj
Empathie,low_166,48.421927,28.209457,8.283089,29.775141,12.478704,8.147235,/home/haipd/DexAvatar/outputs/output_wilor/Empathie/smplifyx/meshes/low_166.obj,/home/haipd/DexAvatar/data/smplx_gt/Empathie/00332.obj
Empathie,low_168,49.301784,27.362254,8.457307,30.615965,14.285242,8.213841,/home/haipd/DexAvatar/outputs/output_wilor/Empathie/smplifyx/meshes/low_168.obj,/home/haipd/DexAvatar/data/smplx_gt/Empathie/00336.obj
