clip_id,frames,method,one_handed_class_0,tr_all_mm,tr_left_hand_mm,tr_right_hand_mm,tr_upper_body_minus_face_mm,tr_upper_body_minus_head_mm,tr_upper_body_mm,v2v_left_wrist_mm,v2v_right_wrist_mm
Mutter,24,DexAvatar,True,48.87664801058293,,11.2634991869103,39.64157761235673,53.3313786221373,34.862809913677694,,11.2634991869103
Naehen,44,DexAvatar,False,39.03133272920078,18.929142900059066,12.767795839766974,23.5551197521326,32.10172120327716,21.042467371056183,18.929142900059066,12.767795839766974
Nebel,39,DexAvatar,False,38.85346841757252,9.317496587624888,7.932597624235687,26.044714610659817,34.72478579904297,23.096047248173804,9.317496587624886,7.932597624235688
Neu,13,DexAvatar,False,41.811808180928224,16.942269854043463,10.762095753953133,28.474544816425798,40.796663237447994,25.48535273110542,16.942269854043463,10.762095753953131
Operieren,31,DexAvatar,False,37.101184738943246,14.546933181783048,9.644305005866702,23.022058136244965,34.57979102966136,20.229681517083282,14.546933181783048,9.644305005866702
Regen,39,DexAvatar,False,40.04418346800465,8.806849934159946,9.662633447688991,30.52644488562175,35.07089275932476,27.72997247465183,8.806849934159947,9.662633447688991
SauerWuetend,22,DexAvatar,True,49.161655807290224,,12.657520183819303,39.314606391539705,49.97352554367703,34.76822701150532,,12.6575201838193
Schnee,43,DexAvatar,False,36.16235767976209,8.82800748458427,9.457127086447304,28.269342437625138,37.29044736443679,25.05661383676463,8.82800748458427,9.457127086447302
Schreiben,44,DexAvatar,False,43.21300309087459,14.351852520484037,9.17933036838766,25.033807209456196,37.191015658388245,21.77711916655488,14.351852520484037,9.17933036838766
Schwach,25,DexAvatar,False,49.14690517213173,13.200177857123109,11.987092847527144,45.54605160090155,51.92459663097766,41.168935442926774,13.200177857123109,11.987092847527144
Schwer,21,DexAvatar,False,45.627054825607516,14.67840713595583,16.403246858512393,32.86358722660211,43.87012865139662,29.336632395181876,14.67840713595583,16.403246858512393
Sonne,25,DexAvatar,True,33.616969145121715,,13.34263895446051,24.093026870011535,35.7177409014055,20.83537114904016,,13.342638954460508
Sorry,26,DexAvatar,True,51.68358737892528,,18.276457125197553,40.998105039445214,50.61123899444737,36.58494836031606,,18.276457125197553
SparenSparsam,29,DexAvatar,False,41.510806715866394,18.513434011192157,14.147330160440259,29.23717984241576,37.88480425100899,26.135269655163505,18.513434011192157,14.147330160440259
Spezial,20,DexAvatar,False,46.412414954134974,13.533826990338758,12.126048536488902,36.73166307954562,42.05407270289731,33.44533438550441,13.533826990338758,12.126048536488899
Tisch,13,DexAvatar,False,42.70463653582659,14.094421612727395,9.628592814693251,29.969716266629476,41.97770624141071,25.94987718825576,14.094421612727391,9.628592814693251
Treffen,28,DexAvatar,False,43.72352464756055,16.503426987251924,10.836848817967317,24.378056570892998,34.20657812054636,21.182988612324298,16.503426987251924,10.836848817967319
Vater,27,DexAvatar,True,43.31210680980793,,11.887249161641163,36.48023811251541,53.54092210445411,31.439919928141755,,11.887249161641163
Verschieden,41,DexAvatar,False,40.014698113123806,12.68409218645007,14.826391348195934,29.84830741256868,41.26170787517941,25.917709314594372,12.68409218645007,14.826391348195932
VorsichtPassAuf,12,DexAvatar,False,43.11600942403715,7.877210978717533,11.40129646266283,30.34063953176194,34.34116587110622,27.524692094629298,7.877210978717533,11.40129646266283
Waschen,29,DexAvatar,False,47.40426980033064,19.782420794692158,15.16446665254299,24.69653516568419,39.35330085742974,21.495375325726897,19.782420794692158,15.16446665254299
Widerspruch,14,DexAvatar,False,44.76805050434115,17.208632992416884,10.8556844164443,29.32485184118754,43.752204567875175,25.72971170817392,17.208632992416888,10.855684416444301
Ziel,30,DexAvatar,False,41.63466222253356,13.959125140911654,14.828518191403136,29.506676322746223,45.565830685745944,25.38813983979736,13.959125140911654,14.828518191403138
reparieren,22,DexAvatar,False,44.34165448450545,16.736741411179555,10.074263116021799,25.374636004512105,38.55060229379671,22.37831032595497,16.73674141117955,10.074263116021799
