clip_id,frames,method,one_handed_class_0,tr_all_mm,tr_left_hand_mm,tr_right_hand_mm,tr_upper_body_minus_face_mm,tr_upper_body_minus_head_mm,tr_upper_body_mm,v2v_left_wrist_mm,v2v_right_wrist_mm
SauerWuetend,22,SignDomainV1R,True,49.0654453846256,,11.071905609433482,37.76579053129487,46.445053854153244,33.567223178802365,,11.071905609433484
Schnee,43,SignDomainV1R,False,36.400653467003615,8.282803988265051,9.671153515855599,28.651307999556874,37.81012716030951,25.39105431664689,8.282803988265051,9.6711535158556
Schreiben,44,SignDomainV1R,False,43.43045070384217,14.364388857560762,8.66051372787756,25.422095233952106,37.82708299151295,22.10673954925573,14.364388857560762,8.66051372787756
Schwach,25,SignDomainV1R,False,49.00426028832641,10.993833836130987,10.464646977703005,44.80740387408664,52.36918989729833,40.314010410086816,10.993833836130987,10.464646977703005
Schwer,21,SignDomainV1R,False,44.56108570631985,13.467918960826621,15.231127304914088,33.55162104568433,43.156345331770744,30.03012353901539,13.467918960826621,15.231127304914088
Sonne,25,SignDomainV1R,True,32.662865292169904,,14.157977170995117,23.23318506609845,34.56475638430995,20.04208550710739,,14.157977170995116
Sorry,26,SignDomainV1R,True,50.41012822552632,,16.34172600889714,40.597210692344376,50.43451995516739,36.17765837130049,,16.341726008897144
SparenSparsam,29,SignDomainV1R,False,39.119185252013544,19.14339363999057,11.631157269419218,27.621075466047472,35.047621651819014,24.794798526852798,19.14339363999057,11.631157269419221
Spezial,20,SignDomainV1R,False,45.840704675686396,11.896863161674128,12.12513624951816,36.08968008805956,41.09195575443585,32.87476937768672,11.896863161674128,12.12513624951816
Tisch,13,SignDomainV1R,False,41.583140011701104,11.750999835242633,9.50766163231454,28.793488175628234,40.16042039293422,24.981754823912183,11.750999835242634,9.50766163231454
Treffen,28,SignDomainV1R,False,43.58656243315499,15.172242346314519,9.580524136394345,24.426240115648188,33.15119110045808,21.342899124386637,15.172242346314519,9.580524136394345
Vater,27,SignDomainV1R,True,44.074864606110616,,10.555904709392212,38.28738648345862,56.09476028836037,32.980518880675994,,10.555904709392212
Verschieden,41,SignDomainV1R,False,39.674136818249394,12.644950568686474,14.322470214609272,29.59708783486751,41.168747939878045,25.678360050331037,12.644950568686474,14.322470214609272
VorsichtPassAuf,12,SignDomainV1R,False,43.67848317359864,7.602930769006611,10.525178712666579,30.622941932526448,33.97808051700504,27.89053218950737,7.602930769006611,10.52517871266658
Waschen,29,SignDomainV1R,False,46.70682577779581,19.967376472159735,15.078359795665921,25.288001522535666,40.32494642773557,22.010801845632685,19.967376472159735,15.078359795665921
Widerspruch,14,SignDomainV1R,False,43.18542939920701,16.451830097833028,10.913150836062394,28.647991426946493,42.3015051251126,25.18075467559654,16.45183009783303,10.913150836062394
Ziel,30,SignDomainV1R,False,42.28901665329258,13.116277393313698,14.10952324201875,29.905912987583978,46.099751848182855,25.76011699462213,13.116277393313698,14.10952324201875
reparieren,22,SignDomainV1R,False,43.45687459052824,15.082665813801707,9.371908753133328,24.651430609200226,37.067441106167074,21.8299469231635,15.082665813801707,9.37190875313333
