clip_id,frames,method,one_handed_class_0,tr_all_mm,tr_left_hand_mm,tr_right_hand_mm,tr_upper_body_minus_face_mm,tr_upper_body_minus_head_mm,tr_upper_body_mm,v2v_left_wrist_mm,v2v_right_wrist_mm
Froh,30,SIGNAL4D_EXT_HAND_V2,False,52.32360167678891,10.863805159493491,11.625030252479052,42.30456123086768,48.98175738846285,38.315756599085745,10.86380515949349,11.625030252479052
Glas,18,SIGNAL4D_EXT_HAND_V2,False,35.81374363601905,13.323282341882697,13.233250653918317,23.414203373975166,32.24433373004197,21.052699452108318,13.323282341882697,13.233250653918313
IdiomPffIgnorieren,16,SIGNAL4D_EXT_HAND_V2,False,48.078595021741535,13.65168393707249,14.433776148351312,21.45062781280292,33.74374696889,18.42311371581733,13.65168393707249,14.433776148351312
Jahr,40,SIGNAL4D_EXT_HAND_V2,True,38.14780927793917,,15.063342930859756,32.40102767804181,45.332368969116445,28.267032919962343,,15.063342930859756
Klar,16,SIGNAL4D_EXT_HAND_V2,True,42.25307186537401,,12.852375204858326,35.08116312359195,47.732739948993824,30.696134636022233,,12.852375204858324
Kochen,46,SIGNAL4D_EXT_HAND_V2,False,38.015254796242395,11.079227100070412,15.920698224175688,22.834840344015433,34.12898066417224,20.136088048752242,11.079227100070412,15.920698224175686
Lesen,31,SIGNAL4D_EXT_HAND_V2,False,43.426739781105795,9.701426231059159,11.4267082573278,30.198414717527235,47.50778990409269,25.944753724754257,9.70142623105916,11.426708257327798
LiebBitte,14,SIGNAL4D_EXT_HAND_V2,True,52.82618028147551,,13.353796920941168,47.16196688137348,58.365486987182365,41.66740760763247,,13.353796920941168
Luegen,17,SIGNAL4D_EXT_HAND_V2,True,46.4409034409919,,13.235391311194256,37.379281260500555,49.55066726750908,33.152812492325026,,13.235391311194256
Muell,15,SIGNAL4D_EXT_HAND_V2,True,45.31241939373045,,16.007357961117716,30.193787029961225,44.30695705844413,26.833477310795224,,16.007357961117716
Mutter,24,SIGNAL4D_EXT_HAND_V2,True,48.32772864490125,,10.115166236083995,39.2371178100993,53.45120101539212,34.42352443219652,,10.115166236083994
Naehen,44,SIGNAL4D_EXT_HAND_V2,False,38.606091589114754,16.78995507037659,10.980278183613526,22.598769812248644,31.026830692208684,20.23844328967227,16.78995507037659,10.980278183613525
Nebel,39,SIGNAL4D_EXT_HAND_V2,False,38.80407842495862,9.212800569754437,8.578267565935105,25.968104511092534,34.9437220061624,22.996466395569254,9.212800569754439,8.578267565935105
Neu,13,SIGNAL4D_EXT_HAND_V2,False,41.456571901289536,14.606894396701929,9.72064720009057,27.839311650347472,39.28580630630761,24.9642618624676,14.606894396701929,9.72064720009057
Operieren,31,SIGNAL4D_EXT_HAND_V2,False,36.89578713645214,12.902369619164064,11.062728158013035,23.39744902740627,34.841321690875965,20.58629783642047,12.902369619164064,11.062728158013034
Regen,39,SIGNAL4D_EXT_HAND_V2,False,40.92503860989148,8.82355190904399,9.958080375128706,32.30417232225926,37.15093276356914,29.29749844290014,8.823551909043992,9.958080375128706
SauerWuetend,22,SIGNAL4D_EXT_HAND_V2,True,49.073054356840764,,11.050322833807313,37.77828467254235,46.45897603005514,33.57827011688235,,11.050322833807313
Schnee,43,SIGNAL4D_EXT_HAND_V2,False,36.38383257413028,8.28262206366765,9.507859747325314,28.62728377926186,37.78371868601021,25.368958390483204,8.28262206366765,9.507859747325314
Schreiben,44,SIGNAL4D_EXT_HAND_V2,False,43.43086752838659,14.350632031703606,8.696186376136893,25.42096495758534,37.82220286121275,22.10624457089167,14.350632031703604,8.696186376136893
Schwach,25,SIGNAL4D_EXT_HAND_V2,False,49.00425124422609,10.993860607762779,10.464796819661744,44.807397339455285,52.369213890033436,40.314000206389025,10.99386060776278,10.464796819661743
Schwer,21,SIGNAL4D_EXT_HAND_V2,False,44.553515818449895,13.468291453800806,15.300112193466564,33.53663397414679,43.127953432845395,30.018334578045092,13.468291453800806,15.300112193466564
Sonne,25,SIGNAL4D_EXT_HAND_V2,True,32.649039412741836,,14.096011926325387,23.21722858086197,34.50461483445394,20.031445305985443,,14.096011926325387
Sorry,26,SIGNAL4D_EXT_HAND_V2,True,50.412265295368115,,16.850074920493004,40.5978801728355,50.44855328253253,36.177040249521724,,16.850074920493004
SparenSparsam,29,SIGNAL4D_EXT_HAND_V2,False,39.115469631771454,19.13532191246725,11.801245683067728,27.616647560555595,35.04321342707307,24.79159809951839,19.13532191246725,11.801245683067727
Spezial,20,SIGNAL4D_EXT_HAND_V2,False,45.845313631815024,11.895078984782351,12.157640527879108,36.096494830589315,41.10146605958472,32.880705349193285,11.895078984782351,12.157640527879106
Tisch,13,SIGNAL4D_EXT_HAND_V2,False,41.58287473094893,11.74741238751353,9.50633381457939,28.792895742567268,40.159000191053345,24.98130632305018,11.74741238751353,9.50633381457939
Treffen,28,SIGNAL4D_EXT_HAND_V2,False,43.585803335846876,15.185782781439885,9.629676268497766,24.422825320188952,33.14097321071683,21.34079916192668,15.185782781439885,9.629676268497766
Vater,27,SIGNAL4D_EXT_HAND_V2,True,44.093853735002256,,10.656053589664813,38.31790391790741,56.13086946277577,33.00749682770062,,10.656053589664813
Verschieden,41,SIGNAL4D_EXT_HAND_V2,False,39.66968770694839,12.639174528013017,14.380009900270803,29.587705698169092,41.1571724307514,25.670377455583132,12.639174528013017,14.380009900270803
VorsichtPassAuf,12,SIGNAL4D_EXT_HAND_V2,False,43.67804685019008,7.605372714701478,10.556389746777645,30.623008329292134,33.97525648594377,27.89098662441182,7.6053727147014785,10.556389746777645
Waschen,29,SIGNAL4D_EXT_HAND_V2,False,46.68884765488823,20.15003420874568,16.244412555397638,25.213508569395106,40.216951347914865,21.952025751618134,20.15003420874568,16.244412555397638
Widerspruch,14,SIGNAL4D_EXT_HAND_V2,False,43.16615041452814,16.562621048508596,11.764677465224228,28.621642596421868,42.17935021997433,25.16835111026806,16.562621048508596,11.76467746522423
Ziel,30,SIGNAL4D_EXT_HAND_V2,False,42.31375271876539,13.300057165180673,14.652119054357494,29.933280280990537,46.164702048496714,25.78222729099155,13.300057165180677,14.652119054357494
reparieren,22,SIGNAL4D_EXT_HAND_V2,False,43.45597405340805,15.093271437398977,9.405177573333196,24.648354072684267,37.058421973616554,21.827940519413872,15.093271437398977,9.405177573333193
