clip_id,frames,method,one_handed_class_0,tr_all_mm,tr_left_hand_mm,tr_right_hand_mm,tr_upper_body_minus_face_mm,tr_upper_body_minus_head_mm,tr_upper_body_mm,v2v_left_wrist_mm,v2v_right_wrist_mm
Glas,34,M1_alpha1,False,39.8194265117192,18.845018810984204,14.375365337086286,28.67052559817706,40.07379629289084,25.365516902927443,18.845018810984204,14.375365337086285
IdiomPffIgnorieren,16,M1_alpha1,False,47.000246460528324,18.960011720135704,11.607382774872374,29.466241393597222,42.13874441701413,25.80040224421807,18.960011720135704,11.607382774872374
Jahr,10,M1_alpha1,True,43.196418472364925,,13.534198564012934,39.00058479670044,56.03390951565565,33.34497311355468,,13.534198564012934
Klar,14,M1_alpha1,True,37.78375213806245,,8.934393074445243,29.08200305159459,38.82330145883483,25.55344177450436,,8.934393074445243
Kochen,14,M1_alpha1,False,37.46983891961718,14.050513334292415,13.112738949203086,24.74140395258586,33.514684481696136,22.28237050898707,14.050513334292416,13.112738949203086
Lesen,18,M1_alpha1,False,38.770345978222835,9.450506131725351,11.417529580916998,30.31026901843306,40.14935943214976,26.732222079279452,9.450506131725353,11.417529580917
LiebBitte,16,M1_alpha1,True,47.944887785971204,,11.839243851453174,42.00329897102252,51.70930786082125,37.17187525131256,,11.839243851453174
Luegen,6,M1_alpha1,True,39.75386330717042,,12.346413047374392,30.1747200008386,39.847682118635475,26.931045605607707,,12.346413047374392
Muell,6,M1_alpha1,True,39.210472132270894,,11.376852347274339,29.060773368986588,40.77848309960835,25.72575757924423,,11.376852347274339
Mutter,11,M1_alpha1,True,46.45796683582929,,8.338648927548805,36.88159560122851,49.6780172642919,32.48061880744416,,8.338648927548805
Naehen,15,M1_alpha1,False,37.17436494605921,16.249526448323465,10.882114094065066,25.920775925964797,35.89276823038604,22.973073284351177,16.249526448323465,10.882114094065068
Nebel,7,M1_alpha1,False,46.21045571734987,11.230695216683538,10.584375824856634,40.19482554478925,59.71380578657355,34.93322688024872,11.230695216683538,10.584375824856634
Neu,18,M1_alpha1,False,40.30602728767124,19.113920673369858,10.570721585645137,29.27066491911192,42.44375142069657,26.137363759977116,19.11392067336985,10.570721585645137
Operieren,19,M1_alpha1,False,39.669917527851695,15.446784470753695,10.65269902703886,30.951412305747954,42.78851821029877,27.106043530203195,15.446784470753695,10.65269902703886
Regen,5,M1_alpha1,False,46.29868598871338,12.818442948557308,12.244874397836469,44.506073058739396,50.029026513707194,40.069655402831074,12.818442948557308,12.244874397836469
SauerWuetend,11,M1_alpha1,True,44.74792985854362,,10.876340785765274,34.909081609866234,45.15686797762609,31.12263033112987,,10.876340785765274
Schreiben,11,M1_alpha1,False,45.55775898992448,11.1005625162666,10.601368203742352,38.41761885137484,52.532769056086515,33.642362625646804,11.1005625162666,10.601368203742352
Schwach,14,M1_alpha1,False,53.525886239321444,10.827178340791201,11.054430400450057,52.96100687460845,60.712918906614405,47.7053224032568,10.827178340791201,11.054430400450057
Schwer,14,M1_alpha1,False,41.37706278239426,12.45109590505479,12.13269950371408,30.325584188470156,38.2065297294708,27.40192910720838,12.45109590505479,12.13269950371408
Sonne,14,M1_alpha1,True,41.60163714036052,,40.45114881081026,34.44239712377318,53.296826141752135,29.417451915431986,,40.45114881081026
Sorry,14,M1_alpha1,True,42.828777482865064,,13.700045539761948,34.41390533908468,45.33241262454987,30.091735120128117,,13.700045539761947
SparenSparsam,9,M1_alpha1,False,39.24142838615215,18.977216749503157,11.257212625636562,29.726369253694315,41.149334361601035,26.169229319782325,18.977216749503157,11.257212625636562
Spezial,14,M1_alpha1,False,39.30691532812964,9.70150065923922,11.557889949942178,29.757223223106823,36.69121128068063,26.71258213024802,9.70150065923922,11.557889949942178
Tisch,21,M1_alpha1,False,53.84220937601313,11.921290144927934,20.47516778008141,50.56542001517268,72.0660470616618,43.809889425639746,11.921290144927934,20.47516778008141
Treffen,14,M1_alpha1,False,44.56039009287905,19.26982357150315,11.376450688655174,29.643798126944578,35.157040799405486,26.597960731329767,19.26982357150315,11.376450688655178
Vater,12,M1_alpha1,True,41.92210847149645,,11.407663466134446,34.60827174601024,48.73322097568717,30.021219422496014,,11.40766346613445
Verschieden,7,M1_alpha1,False,41.46348837040955,13.716630263214011,13.71594623825968,36.26501129722178,49.66988110279726,31.705671398688086,13.71663026321401,13.715946238259678
VorsichtPassAuf,20,M1_alpha1,False,38.25711298966441,8.755104508122004,10.575714051978776,30.163466298682472,39.90632763544141,26.464585715907067,8.755104508122004,10.575714051978776
Waschen,26,M1_alpha1,False,46.41534395126645,18.7913246908711,13.183896911875472,34.02412277043806,48.6840677649762,29.84910522935617,18.7913246908711,13.183896911875472
Widerspruch,18,M1_alpha1,False,44.265807581415125,22.001844423140163,14.264300522627716,36.85239281221997,51.89078838509004,32.56834219327776,22.001844423140163,14.264300522627716
Ziel,11,M1_alpha1,False,39.41894713478027,13.260695427133493,11.400532948355615,24.053711112331108,32.164646351770514,21.19918194180046,13.260695427133493,11.400532948355615
reparieren,11,M1_alpha1,False,43.599073215146014,14.553271461262984,14.223726236045472,38.50109865189658,55.26749667440848,33.61122068469222,14.553271461262984,14.223726236045472
