clip_id,legacy_region_tr_hand_pve_mm,legacy_region_tr_left_hand_pve_mm,legacy_region_tr_right_hand_pve_mm,root_aligned_body_mpjpe_mm,root_aligned_body_pve_mm,root_aligned_hand_pve_mm,root_aligned_left_hand_pve_mm,root_aligned_right_hand_pve_mm,temporal_body_acceleration_error_mm_per_s2,temporal_body_high_frequency_energy_ratio,temporal_body_jerk_error_mm_per_s3,temporal_body_motion_amplitude_ratio,temporal_body_spectral_l1_distance,temporal_body_velocity_error_mm_per_s,temporal_hand_acceleration_error_mm_per_s2,temporal_hand_high_frequency_energy_ratio,temporal_hand_jerk_error_mm_per_s3,temporal_hand_motion_amplitude_ratio,temporal_hand_spectral_l1_distance,temporal_hand_velocity_error_mm_per_s,temporal_left_hand_acceleration_error_mm_per_s2,temporal_left_hand_high_frequency_energy_ratio,temporal_left_hand_jerk_error_mm_per_s3,temporal_left_hand_motion_amplitude_ratio,temporal_left_hand_spectral_l1_distance,temporal_left_hand_velocity_error_mm_per_s,temporal_right_hand_acceleration_error_mm_per_s2,temporal_right_hand_high_frequency_energy_ratio,temporal_right_hand_jerk_error_mm_per_s3,temporal_right_hand_motion_amplitude_ratio,temporal_right_hand_spectral_l1_distance,temporal_right_hand_velocity_error_mm_per_s,wrist_aligned_hand_pve_mm,wrist_aligned_left_hand_pve_mm,wrist_aligned_right_hand_pve_mm
BroetchenAufschneiden,11.899605935215886,11.73766396803358,12.061547902398189,50.39343729911934,54.59893462083298,62.47517330357715,67.79521292231617,57.15513368483814,2942.171959836772,1.6863186909056764,76036.134715468,0.9773776811296385,0.15017324912701344,127.81475047954788,4857.385191908182,4.380429103683079,131398.94528586767,0.8977757310603642,0.6142333677800448,203.64384527461678,3534.0511057113654,7.59419310536932,96109.89721243698,0.8177456778341652,1.0955427204607118,144.78030165918125,6180.719278104998,1.1666651019968388,166687.99335929833,0.9778057842865632,0.1329240150993777,262.5073888900523,26.65018554812904,30.302510344621748,22.997860751636335
Dort,12.191432291414172,,12.191432291414172,49.82651285354881,61.12084024420952,73.70593341466325,,73.70593341466325,4585.560078774275,1.2670710316921712,123482.89211237078,1.0703423067264373,0.19973780575400604,188.66589667253498,6075.672831622625,0.8454392269803169,176937.77529799746,0.8535706437345808,0.14658163445387665,255.0644649867319,,,,,,,6075.672831622625,0.8454392269803169,176937.77529799746,0.8535706437345808,0.14658163445387665,255.0644649867319,14.465498008921681,,14.465498008921681
Duenn,17.85842208503098,,17.85842208503098,55.5899754264241,62.3332564590624,67.06866095286989,,67.06866095286989,5053.933069452396,1.8566342609609914,133451.82057880258,1.2120750022221,0.21429423863426517,197.60659002826327,3282.0956022521573,1.0839157381499407,87133.27441824894,1.0580364841709542,0.03226136120101637,136.20873572459087,,,,,,,3282.0956022521573,1.0839157381499407,87133.27441824894,1.0580364841709542,0.03226136120101637,136.20873572459087,17.754736606828555,,17.754736606828555
Einkaufen,14.570947426786704,13.298529409639587,15.843365443933827,58.60004975700657,48.57893844248572,58.99436182801268,62.022110082166506,55.966613573858844,3140.785689263648,1.148444368836128,78215.14547572366,0.9811925972637616,0.11223112091426928,141.14970515453868,4238.357932541974,1.585431443050609,105369.64762456111,0.9934659443617015,0.10558850813078978,209.74435128105108,3723.2468116190676,2.11851542582235,91852.00168833802,1.0405792065869304,0.17149400542885118,167.8970202019719,4753.469053464881,1.0523474602788674,118887.29356078421,0.9463526821364728,0.039683010832728384,251.59168236013025,23.88458110140174,18.204152264416678,29.565009938386794
Einnehmen,16.2139820041487,16.689486127716417,15.738477880580986,51.3658903654822,52.09244013367761,72.5157778656808,71.13889360916919,73.89266212219248,3423.152408672954,1.5189893886971073,86540.64334137845,1.0035796664194774,0.21628378227909595,161.71283916757233,3775.2980287347236,1.2297815400327226,90579.61202505886,1.1161367434790936,0.19165931822889687,184.18774516394538,2825.8705804510823,0.9181190902319918,71862.08267780211,1.3525178807837157,0.2452917475363097,133.45281896518676,4724.7254770183645,1.5414439898334535,109297.14137231559,0.8797556061744717,0.13802688892148404,234.922671362704,23.808456260338147,27.10565877503669,20.5112537456396
EinstellenJob,11.97082437408756,15.186179709555878,8.755469038619244,54.218661476692375,43.617434179525745,69.76609877165377,57.9589026334629,81.57329490984465,3620.649224743282,1.1618836345806574,103108.2064642474,0.9860369673066517,0.07502844668734503,139.4571798290711,3935.059872123299,1.4979023249105208,111241.37784363783,1.7859707889488796,0.09567455446229926,160.4818793144875,3698.6548398178497,1.9264138672764795,105523.58433836559,2.6033322053778756,0.1399625391778545,153.13693435623713,4171.464904428748,1.069390782544562,116959.17134891007,0.9686093725198835,0.05138656974674403,167.82682427273784,23.405214465023946,27.946295464806333,18.864133465241565
EisGefroren,11.674466653467618,11.353839317869705,11.995093989065529,49.392659958247656,43.5757134880358,62.85969682528888,47.72647066028898,77.99292299028876,2729.6550825319378,1.1076615740193345,75421.81239168666,1.0917779680796573,0.04699060859080427,111.00945661958869,4181.91609185062,1.0889783047207076,113826.46337744946,1.0872390665850649,0.04300730537460649,172.78464629040727,4554.510019488501,1.0981372064906387,125829.93149345819,1.1555530660965103,0.04150505851235289,183.11581399052037,3809.322164212741,1.0798194029507764,101822.99526144074,1.0189250670736192,0.04450955223686009,162.45347859029417,22.522888904733875,24.603640450061796,20.44213735940595
Empathie,12.384241363335725,12.52982678403491,12.238655942636544,62.3545230525749,56.93382106381673,81.270930695302,51.4147455848562,111.12711580574778,4037.303631329565,0.9325089769820405,111660.66201977782,0.8585044211590933,0.06197043657161147,162.8480202451007,5388.597516439733,0.9545461974328447,150873.13270721905,0.8709784781769621,0.18957271809055426,234.5543517154339,4528.539283606079,1.433690548612983,121665.00438025135,0.9413667185564716,0.2100650769170132,193.9481536269539,6248.655749273388,0.4754018462527066,180081.26103418675,0.8005902377974524,0.16908035926409534,275.1605498039139,24.031883851562714,28.079041724155307,19.984725978970115
Entschuldigung,16.51546554706409,15.415232147604376,17.6156989465238,49.692136230034016,51.72881031226636,71.1584926341375,73.68584156809968,68.63114370017534,3396.3382346590347,3.102315422498161,85909.79274040113,1.787772940960666,0.4443649306230554,162.20979302291366,4001.1130431334677,2.02657975499814,101361.04364222893,1.5605773181051046,0.6190272192248142,187.93534255199262,4133.579994378396,1.5277091849742386,106164.93454770946,1.6811683512017788,0.5709037823308822,196.81162686191624,3868.646091888539,2.525450325022041,96557.15273674842,1.4399862850084304,0.6671506561187461,179.05905824206897,30.842773059874485,31.576541219957477,30.109004899791497
FestellenDiagnose,14.500961242525836,13.478113602417334,15.523808882634341,78.55851468125579,59.47871756361166,79.66242932224493,64.88422066920042,94.44063797528942,3010.490870032761,1.5811236528953307,82084.61823444109,0.9562217166272038,0.11564479125616237,124.32635898201566,4383.971991227823,2.3722576402245448,124771.06670123243,0.8258957582635492,0.3254372120680781,170.2340169235678,4856.820906856591,3.760777946027399,137799.1588991394,0.7009851579084372,0.6107560194728845,188.8626336033526,3911.1230755990555,0.9837373344216909,111742.97450332543,0.9508063586186613,0.040118404663271635,151.60540024378298,27.907949999646984,24.128660145512203,31.68723985378176
