clip_id,frames,method,one_handed_class_0,tr_all_mm,tr_left_hand_mm,tr_right_hand_mm,tr_upper_body_minus_face_mm,tr_upper_body_minus_head_mm,tr_upper_body_mm,v2v_left_wrist_mm,v2v_right_wrist_mm
Regen,39,SIGNAL4D_v6,False,40.99877377028773,8.72517119796968,10.905129500426781,32.113277112026154,36.91813057806351,29.146821397213408,8.725171197969681,10.905129500426783
SauerWuetend,22,SIGNAL4D_v6,True,48.98909653639491,,10.212450365120494,38.00085647631918,46.6214243229839,33.83830535365671,,10.21245036512049
Schnee,43,SIGNAL4D_v6,False,35.73837632394453,8.159906596705456,10.753727469688672,27.835700075058977,36.84890550371811,24.660357172960605,8.159906596705456,10.753727469688672
Schreiben,44,SIGNAL4D_v6,False,43.93377754855091,10.07275915300505,8.098886878687239,26.68279229441855,39.63889169952238,23.183428255065905,10.07275915300505,8.098886878687239
Schwach,25,SIGNAL4D_v6,False,48.503967713211885,10.97324098542099,10.644606278398355,44.30032517197599,51.538240735957935,39.87692269880161,10.97324098542099,10.644606278398355
Schwer,21,SIGNAL4D_v6,False,45.296379505581456,13.106237871888156,15.878230942321741,32.9991785388225,42.8477162488843,29.599867604583455,13.106237871888156,15.878230942321741
Sonne,25,SIGNAL4D_v6,True,32.64114684885573,,14.381538399775554,23.435555737529086,34.55618704336994,20.23677065582894,,14.381538399775552
Sorry,26,SIGNAL4D_v6,True,49.563854183612456,,16.50942559312941,40.02874682599933,50.17279193665733,35.62005195769195,,16.50942559312941
SparenSparsam,29,SIGNAL4D_v6,False,39.261520726189396,13.808234762494056,11.56197691469398,27.965541417818194,36.506225875647026,25.086324837752908,13.808234762494056,11.56197691469398
Spezial,20,SIGNAL4D_v6,False,45.192636141458046,10.388131651708644,10.976688378109271,35.737819401445826,40.242147109749965,32.608311274454636,10.388131651708646,10.976688378109271
Tisch,13,SIGNAL4D_v6,False,41.82686807825446,10.68643090024235,8.897529461448137,28.89328103706868,40.27681685012835,25.06806224540799,10.68643090024235,8.897529461448139
Treffen,28,SIGNAL4D_v6,False,43.314882418960224,15.197197550770516,9.68989206248234,24.04350155290356,32.609992353948265,21.006392148840238,15.197197550770515,9.68989206248234
Vater,27,SIGNAL4D_v6,True,43.45366163559297,,10.837663054571328,37.18304537927475,54.29917730061993,32.068876340497496,,10.837663054571328
Verschieden,41,SIGNAL4D_v6,False,39.760722396855414,12.069657419110628,13.157141129317834,29.562610124816867,41.11482810671572,25.640984880920836,12.069657419110628,13.157141129317838
VorsichtPassAuf,12,SIGNAL4D_v6,False,43.87429240999378,8.97189026415669,10.363061111042052,31.317526375231523,35.560831910249014,28.370936605081727,8.971890264156691,10.363061111042052
Waschen,29,SIGNAL4D_v6,False,47.062991422860534,19.7496961646534,13.165367096474306,25.70620225692518,41.06700499379601,22.36882088250724,19.7496961646534,13.165367096474306
Widerspruch,14,SIGNAL4D_v6,False,44.02874965937632,16.005449734713196,10.521316662582166,28.98179612902364,43.27939318023165,25.41362925808415,16.005449734713196,10.521316662582166
Ziel,30,SIGNAL4D_v6,False,42.2197573128108,13.622031881457913,12.701423320675838,29.822843683173875,45.70967981900462,25.69781932133196,13.622031881457913,12.701423320675836
reparieren,22,SIGNAL4D_v6,False,43.321292088745196,14.144050548478221,9.976083034861462,24.303522228177034,36.41059539382785,21.5512653846057,14.144050548478221,9.976083034861462
